,title,imdb_id,budget,revenue
14671,The Proper Care & Feeding of an American Messiah,275721,0,0
14672,Purvis of Overtown,-1,-1,-1
14673,Rock 'n' Roll Space Patrol Action Is Go!,204083,0,0
14674,Running Stumbled,374927,0,0
14675,Scarlet Moon,391809,0,0
14676,Shadow Company,18151,0,0
14677,Sucker Punch,23629,82000000,89792502
14678,Syrup,72525,6000000,0
14679,The 3 L'il Pigs,375812,0,0
14680,Vice,429197,60000000,76073488
14681,A Year on Earth,811703,0,0
14682,Doogal,24432,20000000,27450189
14683,The UnUsual Suspects: Once Upon a Time in House Music,177660,0,0
14684,Walking the Line,-1,-1,-1
14685,A Thousand Words,72358,40000000,22044277
14686,Alice in Wasteland,60512,0,0
14687,Home of the Brave,14171,12000000,0
14688,X's & O's,20665,0,0
14689,Rough Cut,49375,14000000,16656125
14690,Rune,552322,0,0
14691,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,40620,0,0
14692,An American Cyborg,50767,0,447784
14693,Dreams for Life,595333,0,0
14694,Idleheist,-1,-1,-1
14695,Eight Miles High,1244,0,957744
14696,Zen & the Asteroid,-1,-1,-1
14697,94 Years and 1 Nursing Home Later,-1,-1,-1
14698,Brothers,7445,26000000,43318349
14699,A City with No Pity,-1,-1,-1
14700,My Blueberry Nights,1989,10000000,21786738
14701,Oceans,283552,20000000,25975621
14702,Heartbeat Detector,60531,0,0
14703,"If You Love Me, Follow Me",72371,0,0
14704,AJ Goes to France,-1,-1,-1
14705,American Gangster,4982,100000000,266465037
14706,American Zombie,18116,0,0
14707,The Baader Meinhof Complex,6968,27000000,0
14708,Daydreamer,83811,0,0
14709,Dear Mr. President,-1,-1,-1
14710,Eastern Promises,2252,51500000,56106607
14711,Escape from Planet Earth,68179,40000000,74597643
14712,Evening,6022,0,20016753
14713,Fugitive Pieces,18613,0,0
14714,Generator,402200,0,0
14715,Have You Seen Me?,-1,-1,-1
14716,Hell's Threshold,202962,0,0
14717,Cover,826733,0,0
14718,The Hanged Man,87611,0,0
14719,Juncture,17167,0,0
14720,Kauai: Island of Beauty,-1,-1,-1
14721,The Legend of Secret Pass,56672,25400000,0
14722,Loyalty & Respect,52887,0,0
14723,On Oak Island,-1,-1,-1
14724,Reunion,71552,50000000,234989584
14725,The Run,400160,60000000,4700000
14726,Secrets of the Code,56733,0,0
14727,Special Dead,27773,0,0
14728,Meet Dave,11260,60000000,50650079
14729,Stir,21629,10000000,101300000
14730,Taphephobia,-1,-1,-1
14731,Tell Me Do You Miss Me,83324,0,0
14732,Waste of Space,763249,0,0
14733,The Wizard of Gore,23506,60000,0
14734,Host & Guest,118188,0,0
14735,Awake,615658,0,0
14736,Becoming Mary,-1,-1,-1
14737,Blitz Attack: The Andrea Hines Story,-1,-1,-1
14738,From That Moment on,-1,-1,-1
14739,Killing Silence: Taking on the Mafia in Sicily,-1,-1,-1
14740,More Than a Woman,327309,0,0
14741,Water,522444,0,0
14742,Life and Migraine,-1,-1,-1
14743,Unlocking the Heart of Adoption,-1,-1,-1
14744,El escape de los Santos,-1,-1,-1
14745,Antena,13317,1500000,0
14746,After This Our Exile,11960,0,0
14747,Wild Flowers,525335,0,0
14748,1906,587875,900000,0
14749,Breaking the Surface,61382,0,0
14750,Day Zero,16020,0,16559
14751,Just Us,730906,400,0
14752,Madonnen,5724,0,0
14753,The Last Mimzy,2267,0,27308918
14754,The Mysteries of Pittsburgh,20471,0,0
14755,Night of the Templar,107334,3230000,0
14756,Rice Cracker,489738,0,0
14757,Storm,216282,50000000,160602194
14758,And in the Morning They Woke Up,323744,0,0
14759,Behind the Labels,802491,0,0
14760,Singles.com,-1,-1,-1
14761,Out of the Shadows,308531,135000000,245623848
14762,Tater Tots,538124,0,0
14763,The Big White Wall,-1,-1,-1
14764,Armenia: A Country Under Blockade,-1,-1,-1
14765,The Sun Also Rises,25190,0,0
14766,Dans Paris,14654,0,0
14767,For the Title,388057,0,0
14768,Frockstar,-1,-1,-1
14769,Only in America,31907,0,0
14770,Pele O Ka Foodmart,-1,-1,-1
14771,Riding the 9,12483,5000000,0
14772,Satan and the Saint,-1,-1,-1
14773,Sherpa: Unsung Heroes,-1,-1,-1
14774,Showy and 5 Foot 2: The World Famous Pontani Sisters,-1,-1,-1
14775,Bolshaya lyubov,72124,0,0
14776,Black Dragon,287743,0,0
14777,Bloqueo: Looking at the U.S. Embargo Against Cuba,-1,-1,-1
14778,Emmanuelle in Hong Kong,220590,0,0
14779,Killing Christian,-1,-1,-1
14780,Kabul Express,30244,0,0
14781,What's Your Number?,63492,20000000,30426096
14782,The Nine Dragons,780343,0,0
14783,Ask Jack!,-1,-1,-1
14784,Genghis Khan: To the Ends of the Earth and Sea,26637,30000000,0
14785,Boys of Summer,804221,0,0
14786,Broken Hearts Club,22597,1000000,1744858
14787,California Indian,279581,0,0
14788,Cuttin Da Mustard,505912,0,0
14789,The Empty Acre,260958,0,0
14790,Santa Mesa,117566,0,0
14791,Fool's Gold,8676,70000000,111231041
14792,Footsteps,897874,0,0
14793,I Think I Love My Wife,14434,11000000,13196245
14794,Jam,379686,161900000,148810604
14795,King of the Avenue,47853,0,0
14796,My Sweet Misery,-1,-1,-1
14797,Planet B-Boy,18150,0,0
14798,Samsara,89708,4000000,0
14799,How She Move,16988,0,0
14800,Tennessee,552016,0,0
14801,She's Out of His Mind,-1,-1,-1
14802,Man of Steel,49521,225000000,754045518
14803,The Girl by the Lake,42411,0,0
14804,The Family Friend,53486,0,0
14805,Bittersweet Lies,-1,-1,-1
14806,Down to Earth,16300,49000000,71186502
14807,Exit: The Right to Die,267305,0,0
14808,A Few Good Dykes,-1,-1,-1
14809,Inside Iraq: The Untold Stories,-1,-1,-1
14810,2 A.M.,334866,0,0
14811,Alexis Arquette: She's My Brother,313482,0,0
14812,Amateur Porn Star Killer,35733,45,0
14813,America: Freedom to Fascism,13174,0,0
14814,Apart from That,142795,0,0
14815,Broken English,13337,2000000,0
14816,Age of Kali,530476,0,0
14817,Churning the Sea of Time: A Journey Up the Mekong to Angkor,-1,-1,-1
14818,Dark Streets,37413,0,0
14819,The Emerald Diamond,-1,-1,-1
14820,Grace Is Gone,11161,0,0
14821,The Chair,22072,0,0
14822,Interkosmos,114044,9500,0
14823,The Iron Man,13647,0,0
14824,Jersey Justice,338844,0,0
14825,Christmas Story,850,3300000,20653717
14826,Kickin' It Old Skool,13280,0,4692108
14827,Kill,384798,0,0
14828,Notte prima degli esami,54309,0,0
14829,Futbaal: The Price of Dreams,-1,-1,-1
14830,Primeval,4283,0,10597734
14831,Runners High,743189,10000,0
14832,Save Me,30361,0,0
14833,Judith: A Story of a Convert,-1,-1,-1
14834,City Teacher,-1,-1,-1
14835,Hamburger Lektionen,405721,0,0
14836,"No Cross, No Crown",-1,-1,-1
14837,My Super Season 8,-1,-1,-1
14838,La texana maldita 2,677848,0,0
14839,Always Yours,813973,0,0
14840,Between Iraq and a Hard Place,296846,0,0
14841,Bittercress,-1,-1,-1
14842,For Love & Stacie,-1,-1,-1
14843,Inner Circle Line,632265,0,0
14844,Johnny Montana,305035,0,0
14845,Journeyman,429194,0,0
14846,The Long Island Project,-1,-1,-1
14847,Punk Like Me,799627,0,0
14848,Revoloution,272929,0,0
14849,Rome & Jewel,35714,0,0
14850,Someone Else,85397,0,0
14851,The Tear of the Cold,614980,0,0
14852,Project 313,251292,15000,0
14853,The League of Grateful Sons,63918,0,0
14854,Pink Floyd the Wall Redux,-1,-1,-1
14855,Fallen Leaves,434602,0,0
14856,Upside Down,671583,0,0
14857,Wall Rats,466120,0,0
14858,My Grandmother's House,181977,0,0
14859,The Chosen Heaven,612728,0,0
14860,Closed for Winter,26856,0,0
14861,Harold Weston: A Bigger Belief in Beauty,-1,-1,-1
14862,The Stone Merchant,42860,0,0
14863,American Dream?,506767,0,0
14864,"Angels, Devils and Men",399176,0,0
14865,The Big Buy: Tom DeLay's Stolen Congress,197604,0,0
14866,Bling: A Planet Rock,91205,750000,0
14867,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",25740,0,0
14868,Cell,168098,0,1133031
14869,Hellphone,44588,0,0
14870,Highwater,61916,0,0
14871,Illegal Tender,15156,0,3106835
14872,The Illusionist,1491,16500000,87892388
14873,The Jinn,611815,0,0
14874,Optimism,603653,0,0
14875,The Savages,8272,0,10653221
14876,Skid Marks,25165,0,0
14877,Stomp the Yard,1931,13000000,75511123
14878,Night Catches Us,48833,0,0
14879,Aliens in the Attic,20856,45000000,57881056
14880,The War Tapes,23495,0,254190
14881,The Expendables,27578,80000000,274470394
14882,Mahou Sentai Magiranger vs. Dekaranger,188295,0,0
14883,Night Scene,291636,0,0
14884,Triple Dare,16013,0,0
14885,La última mirada,89466,0,0
14886,La clave del diablo,677869,0,0
14887,Doubles,471856,0,0
14888,The Lament of a Lamb,358543,0,0
14889,Innocent,2762,0,0
14890,The Romance,501384,0,0
14891,Shisei: The Tattooer,207634,0,0
14892,The Third Eye,457010,250000,0
14893,My Fair Laddy,-1,-1,-1
14894,Brave Story,17566,0,0
14895,The One Who Loves Is Right,580831,67,0
14896,Daddy's Little Girls,16555,10000000,31609243
14897,Director's Cut,355536,0,0
14898,Porno,197158,0,0
14899,Damn Yankee Day,268620,0,0
14900,The Diary of Sacco and Vanzetti,-1,-1,-1
14901,Striker's Passing,762569,0,0
14902,107 Street,886690,0,0
14903,Ya tutarsa?,-1,-1,-1
14904,Black Sheep,3603,0,4947717
14905,A Jihad for Love,37092,0,0
14906,Memories of Dien Bien,-1,-1,-1
14907,Navy Boys,406805,0,0
14908,Sun Dogs,403068,0,0
14909,Earth Crying,334831,0,0
14910,Lizard Baby,107429,0,0
14911,The 4th Dimension,590926,0,0
14912,American Cannibal,90082,0,0
14913,American Surfrider,-1,-1,-1
14914,Trinidad,61430,0,0
14915,Blizhniy Boy: The Ultimate Fighter,845982,0,0
14916,Blood Car,17141,0,0
14917,Blue State,12855,0,0
14918,The Boy Who Cried Bitch: The Adolescent Years,666667,0,0
14919,Canvas,770922,0,0
14920,Deep Winter,15571,0,0
14921,Drive,64690,15000000,78054825
14922,"Easter Bunny, Kill! Kill!",49748,0,0
14923,Everybody's Fine,26171,21000000,16443609
14924,Flawless,13195,20000000,6819587
14925,The Princess and the Frog,10198,105000000,270997378
14926,Gender Rebel,688850,0,0
14927,Get Thrashed: The Story of Thrash Metal,29124,0,0
14928,Protecting the King,25580,0,0
14929,My Mom's New Boyfriend,9262,0,0
14930,In Bruges,8321,15000000,34533783
14931,Kid Cannabis,212231,5000000,0
14932,Lady Godiva: Back in the Saddle,69873,0,0
14933,Imagine That,19724,55000000,23000000
14934,My Führer,6172,0,0
14935,Mr. Brooks,3432,20000000,41637263
14936,Official Rejection,59333,0,0
14937,On Every Corner,742954,0,0
14938,Flight of the Living Dead,16126,0,0
14939,Prison of the Psychotic Damned: Terminal Remix,-1,-1,-1
14940,Redline,16392,0,0
14941,Rockin' Meera,-1,-1,-1
14942,Shock to the System,20876,0,0
14943,The Signal,242095,4000000,2665322
14944,Smiley Face,13168,0,179381
14945,Gone with the Woman,24427,0,0
14946,Teeth,669671,21700000,0
14947,Santorini Blue,217405,0,0
14948,Wages of Sin,412610,0,0
14949,War of the Dead,77068,0,0
14950,Welcome to Paradise,74034,0,0
14951,The Wolfman,7978,150000000,0
14952,Year,17610,60000000,62357900
14953,Yesterday's Tomorrow,255651,50000,0
14954,The Race Begins,86700,0,0
14955,Sergeant Keroro the Super Movie,646429,0,0
14956,Kunoichi nimpoden: Kaen imbi,138251,0,0
14957,Kunoichi nimpoden: Mamono no yakata,-1,-1,-1
14958,Yo-Yo Girl Cop,16851,0,0
14959,Marriage with a Fool,269144,0,0
14960,Living with the Past,46153,0,0
14961,Girlfriends,12556,0,102223269
14962,The Duchess of Langeais,46335,0,0
14963,I Like,887758,0,0
14964,Cenneti Beklerken,47978,0,0
14965,Dabbe,292828,0,0
14966,The Last Western,260277,0,0
14967,Rap Sheet: Hip-Hop and the Cops,197657,0,0
14968,Rising Son: The Legend of Skateboarder Christian Hosoi,72752,0,0
14969,The Rebel,87977,0,0
14970,Roulette,200991,0,0
14971,Sherpa: The Proving Grounds,463700,225000,0
14972,Wired Wrong!,-1,-1,-1
14973,Truong Ba's Soul in Butcher's Body,-1,-1,-1
14974,Factor 8: The Arkansas Prison Blood Scandal,460976,0,0
14975,The Secrets,338953,0,0
14976,Un día sin sexo,278780,0,0
14977,Atonement,4347,30000000,131016624
14978,The Baker,14606,0,0
14979,Channels,26798,18000000,9129999
14980,The Dead Girl,13551,0,0
14981,Alligator Run,-1,-1,-1
14982,American Venus,254363,0,0
14983,Car Stories,-1,-1,-1
14984,666: The Child,42289,0,0
14985,Dare,460019,3500000,95330493
14986,The Education of Charlie Banks,19587,0,0
14987,Encounter Point,27787,0,0
14988,Ghetto,18619,0,0
14989,In the Dark,12142,20000000,12693645
14990,Gangster's Paradise: Jerusalema,22600,0,0
14991,Lady Magdalene's,172911,525000,0
14992,Los Lonely Boys: Cottonfields and Crossroads,271552,0,0
14993,Meth,159464,0,0
14994,Hidden Chambers,-1,-1,-1
14995,Game of Life,219614,0,0
14996,Out of Left Field: The Making of the Chinese Baseball Team,-1,-1,-1
14997,Shadow People,176570,0,0
14998,Snow Blind,253467,0,0
14999,Still Life,216156,0,0
15000,Until Death,20411,10000000,0
15001,American Loser,13406,0,0
15002,The Walker,13251,10000000,590416
15003,The Last Full Measure,442065,20000000,3364426
15004,Blues by the Beach,595026,0,0
15005,Paper Dolls,411770,0,0
15006,Cavallo Behind Bars,-1,-1,-1
15007,Broken Sky,225996,0,0
15008,Combat,732721,0,153303
15009,Forever Yours,390194,0,0
15010,Gunnar Goes Comfortable,146772,0,0
15011,Hello? Kaun Hai!,-1,-1,-1
15012,Y in Vyborg,662043,0,0
15013,Meet Mr. Miracle-Gro: The Horace Hagedorn Story,434893,0,0
15014,Angel,399579,170000000,404852543
15015,The Squeaking Shoes,-1,-1,-1
15016,The Boy Who Saw the Wind,77194,0,0
15017,Más que a nada en el mundo,336700,0,0
15018,Panman: Rhythm of the Palms,450748,0,0
15019,Daymaker,590740,0,0
15020,Before the Light Turns Green,-1,-1,-1
15021,7-10 Split,15046,4000000,0
15022,Arctic Son,290530,0,0
15023,The Brothers Solomon,10071,0,0
15024,Colma: The Musical,108717,0,0
15025,Declarations of War,73562,0,0
15026,The Deepening,27798,100000,0
15027,Divine Manipulation of the Threads,-1,-1,-1
15028,Exodus 20:13,-1,-1,-1
15029,Heartbreak Hotel,38615,0,0
15030,Just Married: Marriage Was Only the Beginning!,-1,-1,-1
15031,Hotel for Dogs,15189,35000000,117000198
15032,Over Her Dead Body,13160,10000000,0
15033,In Tranzit,24786,0,0
15034,Kill Kill Faster Faster,18849,0,0
15035,Love's Abiding Joy,22488,0,0
15036,Mount Pleasant,16552,0,0
15037,Ong Bak 2,16353,8500000,8936663
15038,Ill Wind,236216,0,0
15039,Who's Your Caddy?,15581,0,0
15040,The Attack,121791,0,0
15041,Elvis and Anabelle,19554,0,0
15042,Game Day,120108,0,0
15043,Balls Out: Gary the Tennis Coach,14141,0,0
15044,The Boxtrolls,170687,60000000,108255770
15045,Hot Rod,10074,0,14334401
15046,Killer Pad,58096,0,0
15047,Netherbeast Incorporated,31080,0,0
15048,Love Comes Lately,98349,0,0
15049,Strength and Honour,13077,0,418721
15050,Towelhead,10190,0,367638
15051,The Man Who Knew Infinity,353326,0,11472454
15052,My Scary Girl,25938,0,0
15053,Green,44912,200000000,219851172
15054,The Song of Spirits,405526,0,0
15055,Contract,1441,25000000,5549200
15056,Chernyy prints,-1,-1,-1
15057,Starslyderz,64804,20,0
15058,Butterfly Wings,88064,0,0
15059,Botched,17153,0,0
15060,Deck the Halls,9969,51000000,47231070
15061,American Fork,32830,0,0
15062,Remember the Daze,20224,0,0
15063,Behind Forgotten Eyes,209412,0,0
15064,Meet Bill,13243,5000000,346592
15065,Brief Interviews with Hideous Men,29151,0,0
15066,The Incredible Burt Wonderstone,124459,30000000,27437881
15067,The Cops Did It,-1,-1,-1
15068,Dallas Buyers Club,152532,5000000,55736588
15069,Diabetes and Me,-1,-1,-1
15070,Diamonds and Guns,154627,0,0
15071,Elliot Loves,140814,0,0
15072,Everybody Wants to Be Italian,12818,1100000,0
15073,Falling,37094,25000000,40903593
15074,Fingerprints,27253,500000,0
15075,The First Grader,47559,0,0
15076,Flood,410718,0,0
15077,Gift of New York,-1,-1,-1
15078,God and Gays: Bridging the Gap,297827,0,0
15079,The Good Life,24050,0,0
15080,Hollywood Confidential,96298,0,0
15081,Homestretch,276883,0,0
15082,Mirrors,13515,35000000,72436439
15083,Crazy Love,50646,50000000,142851197
15084,Lovesickness,487673,0,0
15085,The Messenger,28089,6500000,1595417
15086,The Minority,303391,0,0
15087,Mom,821955,0,0
15088,Normal Adolescent Behavior,20478,0,0
15089,One Night with You,465572,0,0
15090,Just Add Water,65256,0,0
15091,Jack Reacher,75780,60000000,218340595
15092,R.I.P.D.,49524,130000000,61648500
15093,Reverend Billy and the Church of Stop Shopping,462533,0,0
15094,The Salvation of Barry,-1,-1,-1
15095,The Seekers,294357,0,0
15096,The Sounds of the Underground,515649,0,0
15097,Sparkle,88036,14000000,24637469
15098,Standing Silent Nation,713322,0,0
15099,Kurt Cobain About a Son,25630,0,0
15100,Miles Ahead,316000,0,3460466
15101,Creative Nature,-1,-1,-1
15102,Jackie Chan Presents: Wushu,-1,-1,-1
15103,The Yellow Wallpaper,102693,1500000,0
15104,Cathedral Pines,-1,-1,-1
15105,The Comebacks,10759,15000000,0
15106,Forbidden Lie$,22775,0,0
15107,The Last Bad Neighborhood,505748,0,0
15108,Natural Possession: Director's Cut,-1,-1,-1
15109,When Stand Up Stood Out,47125,0,0
15110,Freedom State,309111,0,0
15111,A Killing in Choctaw,-1,-1,-1
15112,A Dinner for Them to Meet,56979,0,0
15113,Mental,126797,0,0
15114,Wild Dogs,177248,0,0
15115,A Ton of Luck,189478,0,0
15116,Cocked,598311,0,0
15117,What's Up?,6949,4000000,66000000
15118,Naruto the Movie 2: Legend of the Stone of Gelel,16910,0,0
15119,Cardiofitness,58078,0,0
15120,Luella Miller,253079,0,0
15121,Today Will Be Yesterday Tomorrow,-1,-1,-1
15122,You're Gonna Miss Me,686243,0,0
15123,Zulo,98225,0,0
15124,The Calm at the Edge of the Sea,-1,-1,-1
15125,Cycle,167973,0,0
15126,A Summer in Genoa,12408,0,0
15127,Georgia Rule,13159,20000000,25000167
15128,Henry May Long,333209,2000000,0
15129,I Want Candy,13687,0,0
15130,How Is Your Fish Today?,105179,0,0
15131,Keeper of the Necklace,-1,-1,-1
15132,Live Evil,28930,400000,0
15133,Metro,8860,55000000,31987563
15134,Saddle Up with Dick Wrangler & Injun Joe,-1,-1,-1
15135,Sleeping with the Fishes,291375,0,0
15136,Kolia Rolling in the Fields,-1,-1,-1
15137,The Exterminating Angels,19976,0,154210
15138,Hunting and Gathering,2882,0,0
15139,Blame it on Fidel,17460,0,0
15140,Iraq: The Song of the Missing Men,-1,-1,-1
15141,The Crime,31008,0,0
15142,Mia and the Migoo,51000,0,0
15143,The Foreign Eye,51185,0,0
15144,Fear(s) of the Dark,16137,0,0
15145,Go West: A Lucky Luke Adventure,34655,0,0
15146,Dot.com,71116,0,0
15147,From Now On,748137,0,0
15148,"Maidan, Nave of the World",-1,-1,-1
15149,The World Is Waiting for Us,69244,0,0
15150,Hi Way,60153,0,0
15151,A Hardest Night!!,210346,3000000,0
15152,Occupied Minds,311411,0,0
15153,I Just Didn't Do It,22449,0,0
15154,Sugar & Spice,16723,11000000,13276953
15155,Summer Palace,466973,0,0
15156,Women Beyond Borders,393416,0,0
15157,Yokohama Mary,503148,0,0
15158,Bled Number One,99739,0,0
15159,Shattered!,2071,22000000,11511031
15160,Case 39,28355,27000000,29000000
15161,Celebrity Art Show,-1,-1,-1
15162,Coming Attractions: The History of the Movie Trailer,90931,0,0
15163,Cougar Club,14666,0,0
15164,Cowboy Smoke,-1,-1,-1
15165,Death at a Funeral,34803,21000000,49050886
15166,Dirty Laundry,120605,0,0
15167,Dorothy Day: Don't Call Me a Saint,364971,0,0
15168,Eating Out 2: Sloppy Seconds,17028,0,0
15169,Skid Row,145091,0,0
15170,Frank,316021,0,9188
15171,It Is Fine! Everything Is Fine.,85489,0,0
15172,Jack Smith and the Destruction of Atlantis,238690,0,0
15173,Lumber Kings,72424,0,0
15174,Mamma Mia!,11631,52000000,609841637
15175,Midnight Clear,23908,0,0
15176,Not Easily Broken,14834,0,0
15177,Numb,17106,0,0
15178,Winter in Wartime,16564,4000000,530048
15179,Rampage,427641,120000000,426245950
15180,Red Tail Reborn,-1,-1,-1
15181,Rocket Dreams,-1,-1,-1
15182,Saint of 9/11,123150,400,0
15183,Wilde Salomé,73564,0,0
15184,Scary Movie V,4258,20000000,78378744
15185,Senseless,12538,0,13035599
15186,Spine Tingler! The William Castle Story,82594,0,0
15187,Úcastníci zájezdu,66063,0,0
15188,Cassandra's Dream,4787,0,22687639
15189,Valerie & Sid,367798,0,0
15190,Volume 2,497796,0,0
15191,Undead or Alive: A Zombedy,25533,0,0
15192,No Vacancy,61148,0,0
15193,The Black Pimpernel,39166,5000000,0
15194,Exiled,87901,0,0
15195,Grodmin,-1,-1,-1
15196,The New Man,431341,0,0
15197,The Healing Passage: Voices from the Water,-1,-1,-1
15198,The War of the Starfighters,-1,-1,-1
15199,The Babysitters,13078,0,44852
15200,Under the Same Moon,32579,0,23311391
15201,A Dog's Breakfast,18632,120000,0
15202,Last of the Mississippi Jukes,132929,0,0
15203,On Broadway,15199,0,0
15204,Orville,772278,0,0
15205,Prayer Life,296829,0,0
15206,Procol Harum: Live at the Union Chapel,137858,0,0
